city,date,route_id,mode,level,ridership
Philadelphia,2019-08-01,61,,ROUTE,3563
Philadelphia,2019-08-01,62,,ROUTE,226
Philadelphia,2019-08-01,64,,ROUTE,4335
Philadelphia,2019-08-01,65,,ROUTE,7052
Philadelphia,2019-08-01,66,,ROUTE,8839
Philadelphia,2019-08-01,67,,ROUTE,2674
Philadelphia,2019-08-01,68,,ROUTE,2004
Philadelphia,2019-08-01,70,,ROUTE,5029
Philadelphia,2019-08-01,73,,ROUTE,1561
Philadelphia,2019-08-01,75,,ROUTE,2663
Philadelphia,2019-08-01,77,,ROUTE,647
Philadelphia,2019-08-01,78,,ROUTE,114
Philadelphia,2019-08-01,79,,ROUTE,3898
Philadelphia,2019-08-01,80,,ROUTE,246
Philadelphia,2019-08-01,84,,ROUTE,2425
Philadelphia,2019-08-01,88,,ROUTE,1143
Philadelphia,2019-08-01,89,,ROUTE,1564
Philadelphia,2019-08-01,90,,ROUTE,446
Philadelphia,2019-08-01,92,,ROUTE,322
Philadelphia,2019-08-01,93,,ROUTE,1298
Philadelphia,2019-08-01,94,,ROUTE,421
Philadelphia,2019-08-01,95,,ROUTE,516
Philadelphia,2019-08-01,96,,ROUTE,1294
Philadelphia,2019-08-01,97,,ROUTE,655
Philadelphia,2019-08-01,98,,ROUTE,970
Philadelphia,2019-08-01,99,,ROUTE,1305
Philadelphia,2019-08-01,D1,,ROUTE,3553
Philadelphia,2019-08-01,D2,,ROUTE,3600
Philadelphia,2019-08-01,103,,ROUTE,1107
Philadelphia,2019-08-01,104,,ROUTE,3303
Philadelphia,2019-08-01,105,,ROUTE,1146
Philadelphia,2019-08-01,106,,ROUTE,1272
Philadelphia,2019-08-01,107,,ROUTE,999
Philadelphia,2019-08-01,108,,ROUTE,5204
Philadelphia,2019-08-01,109,,ROUTE,4600
Philadelphia,2019-08-01,110,,ROUTE,1925
Philadelphia,2019-08-01,111,,ROUTE,1371
Philadelphia,2019-08-01,112,,ROUTE,912
Philadelphia,2019-08-01,113,,ROUTE,6708
Philadelphia,2019-08-01,114,,ROUTE,1904
Philadelphia,2019-08-01,115,,ROUTE,1014
Philadelphia,2019-08-01,117,,ROUTE,1912
Philadelphia,2019-08-01,118,,ROUTE,430
Philadelphia,2019-08-01,119,,ROUTE,740
Philadelphia,2019-08-01,120,,ROUTE,265
Philadelphia,2019-08-01,123,,ROUTE,1021
Philadelphia,2019-08-01,124,,ROUTE,1830
Philadelphia,2019-08-01,125,,ROUTE,2289
Philadelphia,2019-08-01,126,,ROUTE,634
Philadelphia,2019-08-01,127,,ROUTE,342
Philadelphia,2019-08-01,128,,ROUTE,375
Philadelphia,2019-08-01,129,,ROUTE,977
Philadelphia,2019-08-01,130,,ROUTE,543
Philadelphia,2019-08-01,131,,ROUTE,635
Philadelphia,2019-08-01,132,,ROUTE,402
Philadelphia,2019-08-01,133,,ROUTE,95
Philadelphia,2019-08-01,139,,ROUTE,412
Philadelphia,2019-08-01,150,,ROUTE,19
Philadelphia,2019-08-01,201,,ROUTE,161
Philadelphia,2019-08-01,204,,ROUTE,215
Philadelphia,2019-08-01,205,,ROUTE,67
Philadelphia,2019-08-01,206,,ROUTE,145
Philadelphia,2019-08-01,310,,ROUTE,408
Philadelphia,2019-08-01,311,,ROUTE,212
Philadelphia,2019-08-01,47M,,ROUTE,852
Philadelphia,2019-08-01,BLVDDIR,,ROUTE,3118
Philadelphia,2019-08-01,B1 OWL,,ROUTE,1777
Philadelphia,2019-08-01,63,,ROUTE,11864
Philadelphia,2019-08-01,71,,ROUTE,4159
Philadelphia,2019-08-01,41,,ROUTE,2146
Philadelphia,2019-08-01,K,,ROUTE,6846
Philadelphia,2019-08-01,51,,ROUTE,6203
Philadelphia,2019-08-01,LUCYGO,,ROUTE,1652
Philadelphia,2019-08-01,LUCYGR,,ROUTE,1091
Philadelphia,2019-08-01,L1 OWL,,ROUTE,2147
Philadelphia,2019-08-01,82,,ROUTE,7469
Philadelphia,2019-08-01,81,,ROUTE,4475
Philadelphia,2019-09-01,1,,ROUTE,2977
Philadelphia,2019-09-01,2,,ROUTE,5672
Philadelphia,2019-09-01,3,,ROUTE,8878
Philadelphia,2019-09-01,4,,ROUTE,7738
Philadelphia,2019-09-01,5,,ROUTE,3775
Philadelphia,2019-09-01,6,,ROUTE,6188
Philadelphia,2019-09-01,7,,ROUTE,5255
Philadelphia,2019-09-01,8,,ROUTE,2690
Philadelphia,2019-09-01,9,,ROUTE,5126
Philadelphia,2019-09-01,T1,,ROUTE,10422
Philadelphia,2019-09-01,T4,,ROUTE,13033
Philadelphia,2019-09-01,12,,ROUTE,2595
Philadelphia,2019-09-01,T3,,ROUTE,13411
Philadelphia,2019-09-01,14,,ROUTE,6202
Philadelphia,2019-09-01,G1,,ROUTE,10194
Philadelphia,2019-09-01,16,,ROUTE,7022
Philadelphia,2019-09-01,17,,ROUTE,9671
Philadelphia,2019-09-01,18,,ROUTE,13879
Philadelphia,2019-09-01,19,,ROUTE,1447
Philadelphia,2019-09-01,20,,ROUTE,4898
Philadelphia,2019-09-01,21,,ROUTE,10376
Philadelphia,2019-09-01,22,,ROUTE,4473
Philadelphia,2019-09-01,23,,ROUTE,15089
Philadelphia,2019-09-01,24,,ROUTE,2408
Philadelphia,2019-09-01,25,,ROUTE,4517
Philadelphia,2019-09-01,26,,ROUTE,11262
Philadelphia,2019-09-01,27,,ROUTE,4627
Philadelphia,2019-09-01,28,,ROUTE,2054
Philadelphia,2019-09-01,29,,ROUTE,4675
Philadelphia,2019-09-01,30,,ROUTE,1349
Philadelphia,2019-09-01,31,,ROUTE,5218
Philadelphia,2019-09-01,32,,ROUTE,4888
Philadelphia,2019-09-01,33,,ROUTE,11808
Philadelphia,2019-09-01,T2,,ROUTE,12058
Philadelphia,2019-09-01,35,,ROUTE,170
Philadelphia,2019-09-01,T5,,ROUTE,13406
Philadelphia,2019-09-01,37,,ROUTE,3559
Philadelphia,2019-09-01,38,,ROUTE,2885
Philadelphia,2019-09-01,39,,ROUTE,2214
Philadelphia,2019-09-01,40,,ROUTE,7603
Philadelphia,2019-09-01,42,,ROUTE,9673
Philadelphia,2019-09-01,43,,ROUTE,3906
Philadelphia,2019-09-01,44,,ROUTE,3678
Philadelphia,2019-09-01,45,,ROUTE,5571
Philadelphia,2019-09-01,46,,ROUTE,5678
Philadelphia,2019-09-01,47,,ROUTE,17684
Philadelphia,2019-09-01,48,,ROUTE,7577
Philadelphia,2019-09-01,49,,ROUTE,3076
Philadelphia,2019-09-01,50,,ROUTE,2100
Philadelphia,2019-09-01,52,,ROUTE,15067
Philadelphia,2019-09-01,53,,ROUTE,2896
Philadelphia,2019-09-01,54,,ROUTE,7826
Philadelphia,2019-09-01,55,,ROUTE,4905
Philadelphia,2019-09-01,56,,ROUTE,12058
Philadelphia,2019-09-01,57,,ROUTE,11012
Philadelphia,2019-09-01,58,,ROUTE,8439
Philadelphia,2019-09-01,59,,ROUTE,4996
Philadelphia,2019-09-01,60,,ROUTE,10707
Philadelphia,2019-09-01,61,,ROUTE,4171
Philadelphia,2019-09-01,62,,ROUTE,246
Philadelphia,2019-09-01,64,,ROUTE,6262
Philadelphia,2019-09-01,65,,ROUTE,8344
Philadelphia,2019-09-01,66,,ROUTE,11032
Philadelphia,2019-09-01,67,,ROUTE,4933
Philadelphia,2019-09-01,68,,ROUTE,2129
Philadelphia,2019-09-01,70,,ROUTE,8365
Philadelphia,2019-09-01,73,,ROUTE,2493
Philadelphia,2019-09-01,75,,ROUTE,3320
Philadelphia,2019-09-01,77,,ROUTE,809
Philadelphia,2019-09-01,78,,ROUTE,83
Philadelphia,2019-09-01,79,,ROUTE,5555
Philadelphia,2019-09-01,80,,ROUTE,238
Philadelphia,2019-09-01,84,,ROUTE,3734
Philadelphia,2019-09-01,88,,ROUTE,2291
Philadelphia,2019-09-01,89,,ROUTE,2005
Philadelphia,2019-09-01,90,,ROUTE,447
Philadelphia,2019-09-01,92,,ROUTE,347
Philadelphia,2019-09-01,93,,ROUTE,1323
Philadelphia,2019-09-01,94,,ROUTE,543
Philadelphia,2019-09-01,95,,ROUTE,607
Philadelphia,2019-09-01,96,,ROUTE,1507
Philadelphia,2019-09-01,97,,ROUTE,690
Philadelphia,2019-09-01,98,,ROUTE,1032
Philadelphia,2019-09-01,99,,ROUTE,1279
Philadelphia,2019-09-01,D1,,ROUTE,4180
Philadelphia,2019-09-01,D2,,ROUTE,4235
Philadelphia,2019-09-01,103,,ROUTE,1347
Philadelphia,2019-09-01,104,,ROUTE,3583
Philadelphia,2019-09-01,105,,ROUTE,1294
Philadelphia,2019-09-01,106,,ROUTE,1395
Philadelphia,2019-09-01,107,,ROUTE,1082
Philadelphia,2019-09-01,108,,ROUTE,5730
Philadelphia,2019-09-01,109,,ROUTE,4561
Philadelphia,2019-09-01,110,,ROUTE,2116
Philadelphia,2019-09-01,111,,ROUTE,1575
Philadelphia,2019-09-01,112,,ROUTE,1368
Philadelphia,2019-09-01,113,,ROUTE,7312
Philadelphia,2019-09-01,114,,ROUTE,2056
Philadelphia,2019-09-01,115,,ROUTE,1316
Philadelphia,2019-09-01,117,,ROUTE,2142
Philadelphia,2019-09-01,118,,ROUTE,581
Philadelphia,2019-09-01,119,,ROUTE,758
Philadelphia,2019-09-01,120,,ROUTE,451
Philadelphia,2019-09-01,123,,ROUTE,900
Philadelphia,2019-09-01,124,,ROUTE,1804
Philadelphia,2019-09-01,125,,ROUTE,2265
Philadelphia,2019-09-01,126,,ROUTE,656
Philadelphia,2019-09-01,127,,ROUTE,324
Philadelphia,2019-09-01,128,,ROUTE,383
Philadelphia,2019-09-01,129,,ROUTE,923
Philadelphia,2019-09-01,130,,ROUTE,672
Philadelphia,2019-09-01,131,,ROUTE,686
Philadelphia,2019-09-01,132,,ROUTE,392
Philadelphia,2019-09-01,133,,ROUTE,90
Philadelphia,2019-09-01,139,,ROUTE,424
Philadelphia,2019-09-01,150,,ROUTE,38
Philadelphia,2019-09-01,201,,ROUTE,159
Philadelphia,2019-09-01,204,,ROUTE,222
Philadelphia,2019-09-01,206,,ROUTE,172
Philadelphia,2019-09-01,310,,ROUTE,442
Philadelphia,2019-09-01,311,,ROUTE,228
Philadelphia,2019-09-01,47M,,ROUTE,932
Philadelphia,2019-09-01,BLVDDIR,,ROUTE,3401
Philadelphia,2019-09-01,B1 OWL,,ROUTE,1861
Philadelphia,2019-09-01,63,,ROUTE,16615
Philadelphia,2019-09-01,71,,ROUTE,4498
Philadelphia,2019-09-01,41,,ROUTE,3064
Philadelphia,2019-09-01,K,,ROUTE,9320
Philadelphia,2019-09-01,51,,ROUTE,7330
Philadelphia,2019-09-01,LUCYGO,,ROUTE,1633
Philadelphia,2019-09-01,LUCYGR,,ROUTE,1152
Philadelphia,2019-09-01,L1 OWL,,ROUTE,2055
Philadelphia,2019-09-01,82,,ROUTE,10194
Philadelphia,2019-09-01,81,,ROUTE,5581
Philadelphia,2019-10-01,1,,ROUTE,2986
Philadelphia,2019-10-01,2,,ROUTE,5469
Philadelphia,2019-10-01,3,,ROUTE,8836
Philadelphia,2019-10-01,4,,ROUTE,7359
Philadelphia,2019-10-01,5,,ROUTE,3798
Philadelphia,2019-10-01,6,,ROUTE,5993
Philadelphia,2019-10-01,7,,ROUTE,5216
Philadelphia,2019-10-01,8,,ROUTE,2682
Philadelphia,2019-10-01,9,,ROUTE,4856
Philadelphia,2019-10-01,T1,,ROUTE,10422
Philadelphia,2019-10-01,T4,,ROUTE,12150
Philadelphia,2019-10-01,12,,ROUTE,2606
Philadelphia,2019-10-01,T3,,ROUTE,13221
Philadelphia,2019-10-01,14,,ROUTE,6102
Philadelphia,2019-10-01,G1,,ROUTE,10194
Philadelphia,2019-10-01,16,,ROUTE,7259
Philadelphia,2019-10-01,17,,ROUTE,9220
Philadelphia,2019-10-01,18,,ROUTE,14189
Philadelphia,2019-10-01,19,,ROUTE,1405
Philadelphia,2019-10-01,20,,ROUTE,4893
Philadelphia,2019-10-01,21,,ROUTE,10013
Philadelphia,2019-10-01,22,,ROUTE,4426
Philadelphia,2019-10-01,23,,ROUTE,16409
Philadelphia,2019-10-01,24,,ROUTE,2366
Philadelphia,2019-10-01,25,,ROUTE,4481
Philadelphia,2019-10-01,26,,ROUTE,11711
Philadelphia,2019-10-01,27,,ROUTE,4608
Philadelphia,2019-10-01,28,,ROUTE,2082
Philadelphia,2019-10-01,29,,ROUTE,4632
Philadelphia,2019-10-01,30,,ROUTE,1329
Philadelphia,2019-10-01,31,,ROUTE,4974
Philadelphia,2019-10-01,32,,ROUTE,5022
Philadelphia,2019-10-01,33,,ROUTE,11772
Philadelphia,2019-10-01,T2,,ROUTE,12041
Philadelphia,2019-10-01,35,,ROUTE,149
Philadelphia,2019-10-01,T5,,ROUTE,13620
Philadelphia,2019-10-01,37,,ROUTE,3676
Philadelphia,2019-10-01,38,,ROUTE,2856
Philadelphia,2019-10-01,39,,ROUTE,2617
Philadelphia,2019-10-01,40,,ROUTE,7595
Philadelphia,2019-10-01,42,,ROUTE,9237
Philadelphia,2019-10-01,43,,ROUTE,3973
Philadelphia,2019-10-01,44,,ROUTE,3614
Philadelphia,2019-10-01,45,,ROUTE,6417
Philadelphia,2019-10-01,46,,ROUTE,5822
Philadelphia,2019-10-01,47,,ROUTE,18392
Philadelphia,2019-10-01,48,,ROUTE,7603
Philadelphia,2019-10-01,49,,ROUTE,3139
Philadelphia,2019-10-01,50,,ROUTE,2003
Philadelphia,2019-10-01,52,,ROUTE,14548
Philadelphia,2019-10-01,53,,ROUTE,3042
Philadelphia,2019-10-01,54,,ROUTE,6978
Philadelphia,2019-10-01,55,,ROUTE,4789
Philadelphia,2019-10-01,56,,ROUTE,11609
Philadelphia,2019-10-01,57,,ROUTE,10852
Philadelphia,2019-10-01,58,,ROUTE,8710
Philadelphia,2019-10-01,59,,ROUTE,5329
Philadelphia,2019-10-01,60,,ROUTE,10527
Philadelphia,2019-10-01,61,,ROUTE,4267
Philadelphia,2019-10-01,62,,ROUTE,242
Philadelphia,2019-10-01,64,,ROUTE,6458
Philadelphia,2019-10-01,65,,ROUTE,8049
Philadelphia,2019-10-01,66,,ROUTE,11261
Philadelphia,2019-10-01,67,,ROUTE,5060
Philadelphia,2019-10-01,68,,ROUTE,2232
Philadelphia,2019-10-01,70,,ROUTE,8720
Philadelphia,2019-10-01,73,,ROUTE,2525
Philadelphia,2019-10-01,75,,ROUTE,3203
Philadelphia,2019-10-01,77,,ROUTE,828
Philadelphia,2019-10-01,78,,ROUTE,78
Philadelphia,2019-10-01,79,,ROUTE,5662
Philadelphia,2019-10-01,80,,ROUTE,231
Philadelphia,2019-10-01,84,,ROUTE,3873
Philadelphia,2019-10-01,88,,ROUTE,2410
Philadelphia,2019-10-01,89,,ROUTE,1972
Philadelphia,2019-10-01,90,,ROUTE,464
Philadelphia,2019-10-01,92,,ROUTE,347
Philadelphia,2019-10-01,93,,ROUTE,1241
Philadelphia,2019-10-01,94,,ROUTE,577
Philadelphia,2019-10-01,95,,ROUTE,585
Philadelphia,2019-10-01,96,,ROUTE,1509
Philadelphia,2019-10-01,97,,ROUTE,645
Philadelphia,2019-10-01,98,,ROUTE,999
Philadelphia,2019-10-01,99,,ROUTE,1309
Philadelphia,2019-10-01,D1,,ROUTE,4180
Philadelphia,2019-10-01,D2,,ROUTE,4235
Philadelphia,2019-10-01,103,,ROUTE,1320
Philadelphia,2019-10-01,104,,ROUTE,3399
Philadelphia,2019-10-01,105,,ROUTE,1274
Philadelphia,2019-10-01,106,,ROUTE,1351
Philadelphia,2019-10-01,107,,ROUTE,1035
Philadelphia,2019-10-01,108,,ROUTE,5372
Philadelphia,2019-10-01,109,,ROUTE,4620
Philadelphia,2019-10-01,110,,ROUTE,2077
Philadelphia,2019-10-01,111,,ROUTE,1602
Philadelphia,2019-10-01,112,,ROUTE,1202
Philadelphia,2019-10-01,113,,ROUTE,6894
Philadelphia,2019-10-01,114,,ROUTE,1967
Philadelphia,2019-10-01,115,,ROUTE,1203
Philadelphia,2019-10-01,117,,ROUTE,2086
Philadelphia,2019-10-01,118,,ROUTE,569
Philadelphia,2019-10-01,119,,ROUTE,723
Philadelphia,2019-10-01,120,,ROUTE,420
Philadelphia,2019-10-01,123,,ROUTE,930
Philadelphia,2019-10-01,124,,ROUTE,1948
Philadelphia,2019-10-01,125,,ROUTE,2330
Philadelphia,2019-10-01,126,,ROUTE,638
Philadelphia,2019-10-01,127,,ROUTE,315
Philadelphia,2019-10-01,128,,ROUTE,387
Philadelphia,2019-10-01,129,,ROUTE,936
Philadelphia,2019-10-01,130,,ROUTE,614
Philadelphia,2019-10-01,131,,ROUTE,711
Philadelphia,2019-10-01,132,,ROUTE,379
Philadelphia,2019-10-01,133,,ROUTE,84
Philadelphia,2019-10-01,139,,ROUTE,406
Philadelphia,2019-10-01,150,,ROUTE,35
Philadelphia,2019-10-01,201,,ROUTE,175
Philadelphia,2019-10-01,204,,ROUTE,216
Philadelphia,2019-10-01,206,,ROUTE,170
Philadelphia,2019-10-01,310,,ROUTE,474
Philadelphia,2019-10-01,311,,ROUTE,228
Philadelphia,2019-10-01,47M,,ROUTE,1103
Philadelphia,2019-10-01,BLVDDIR,,ROUTE,3417
Philadelphia,2019-10-01,B1 OWL,,ROUTE,1808
Philadelphia,2019-10-01,63,,ROUTE,17112
Philadelphia,2019-10-01,71,,ROUTE,4973
Philadelphia,2019-10-01,41,,ROUTE,2949
Philadelphia,2019-10-01,K,,ROUTE,9239
Philadelphia,2019-10-01,51,,ROUTE,7836
Philadelphia,2019-10-01,LUCYGO,,ROUTE,1635
Philadelphia,2019-10-01,LUCYGR,,ROUTE,1179
Philadelphia,2019-10-01,L1 OWL,,ROUTE,1999
Philadelphia,2019-10-01,82,,ROUTE,10439
Philadelphia,2019-10-01,81,,ROUTE,5953
Philadelphia,2019-11-01,1,,ROUTE,2910
Philadelphia,2019-11-01,2,,ROUTE,5018
Philadelphia,2019-11-01,3,,ROUTE,8766
Philadelphia,2019-11-01,4,,ROUTE,6712
Philadelphia,2019-11-01,5,,ROUTE,3669
Philadelphia,2019-11-01,6,,ROUTE,5999
Philadelphia,2019-11-01,7,,ROUTE,5014
Philadelphia,2019-11-01,8,,ROUTE,2633
Philadelphia,2019-11-01,9,,ROUTE,4509
Philadelphia,2019-11-01,T1,,ROUTE,10422
Philadelphia,2019-11-01,T4,,ROUTE,12460
Philadelphia,2019-11-01,12,,ROUTE,2425
Philadelphia,2019-11-01,T3,,ROUTE,12658
Philadelphia,2019-11-01,14,,ROUTE,6188
Philadelphia,2019-11-01,G1,,ROUTE,10194
Philadelphia,2019-11-01,16,,ROUTE,7063
Philadelphia,2019-11-01,17,,ROUTE,9405
Philadelphia,2019-11-01,18,,ROUTE,14490
Philadelphia,2019-11-01,19,,ROUTE,1365
Philadelphia,2019-11-01,20,,ROUTE,4762
Philadelphia,2019-11-01,21,,ROUTE,10129
Philadelphia,2019-11-01,22,,ROUTE,4528
Philadelphia,2019-11-01,23,,ROUTE,15678
Philadelphia,2019-11-01,24,,ROUTE,2242
Philadelphia,2019-11-01,25,,ROUTE,4346
Philadelphia,2019-11-01,26,,ROUTE,11748
Philadelphia,2019-11-01,27,,ROUTE,4437
Philadelphia,2019-11-01,28,,ROUTE,1894
Philadelphia,2019-11-01,29,,ROUTE,4611
Philadelphia,2019-11-01,30,,ROUTE,1267
Philadelphia,2019-11-01,31,,ROUTE,4883
Philadelphia,2019-11-01,32,,ROUTE,4908
Philadelphia,2019-11-01,33,,ROUTE,11572
Philadelphia,2019-11-01,T2,,ROUTE,12237
Philadelphia,2019-11-01,35,,ROUTE,150
Philadelphia,2019-11-01,T5,,ROUTE,13727
Philadelphia,2019-11-01,37,,ROUTE,3419
Philadelphia,2019-11-01,38,,ROUTE,2822
Philadelphia,2019-11-01,39,,ROUTE,2541
Philadelphia,2019-11-01,40,,ROUTE,7372
Philadelphia,2019-11-01,42,,ROUTE,9246
Philadelphia,2019-11-01,43,,ROUTE,3704
Philadelphia,2019-11-01,44,,ROUTE,3482
Philadelphia,2019-11-01,45,,ROUTE,6217
Philadelphia,2019-11-01,46,,ROUTE,5714
Philadelphia,2019-11-01,47,,ROUTE,17860
Philadelphia,2019-11-01,48,,ROUTE,7778
Philadelphia,2019-11-01,49,,ROUTE,3024
Philadelphia,2019-11-01,50,,ROUTE,1973
Philadelphia,2019-11-01,52,,ROUTE,14273
Philadelphia,2019-11-01,53,,ROUTE,2901
Philadelphia,2019-11-01,54,,ROUTE,7139
Philadelphia,2019-11-01,55,,ROUTE,5000
Philadelphia,2019-11-01,56,,ROUTE,10786
Philadelphia,2019-11-01,57,,ROUTE,10642
Philadelphia,2019-11-01,58,,ROUTE,8157
Philadelphia,2019-11-01,59,,ROUTE,4711
Philadelphia,2019-11-01,60,,ROUTE,10787
Philadelphia,2019-11-01,61,,ROUTE,4492
Philadelphia,2019-11-01,62,,ROUTE,249
Philadelphia,2019-11-01,64,,ROUTE,5990
Philadelphia,2019-11-01,65,,ROUTE,7925
Philadelphia,2019-11-01,66,,ROUTE,10806
Philadelphia,2019-11-01,67,,ROUTE,4884
Philadelphia,2019-11-01,68,,ROUTE,2471
Philadelphia,2019-11-01,70,,ROUTE,8356
Philadelphia,2019-11-01,73,,ROUTE,2393
Philadelphia,2019-11-01,75,,ROUTE,3363
Philadelphia,2019-11-01,77,,ROUTE,852
Philadelphia,2019-11-01,78,,ROUTE,78
Philadelphia,2019-11-01,79,,ROUTE,5610
Philadelphia,2019-11-01,80,,ROUTE,225
Philadelphia,2019-11-01,84,,ROUTE,3718
Philadelphia,2019-11-01,88,,ROUTE,2270
Philadelphia,2019-11-01,89,,ROUTE,1724
Philadelphia,2019-11-01,90,,ROUTE,408
Philadelphia,2019-11-01,92,,ROUTE,317
Philadelphia,2019-11-01,93,,ROUTE,1242
Philadelphia,2019-11-01,94,,ROUTE,491
Philadelphia,2019-11-01,95,,ROUTE,579
Philadelphia,2019-11-01,96,,ROUTE,1356
Philadelphia,2019-11-01,97,,ROUTE,686
Philadelphia,2019-11-01,98,,ROUTE,969
Philadelphia,2019-11-01,99,,ROUTE,1255
Philadelphia,2019-11-01,D1,,ROUTE,4180
Philadelphia,2019-11-01,D2,,ROUTE,4235
Philadelphia,2019-11-01,103,,ROUTE,1312
Philadelphia,2019-11-01,104,,ROUTE,2977
Philadelphia,2019-11-01,105,,ROUTE,1212
Philadelphia,2019-11-01,106,,ROUTE,1222
Philadelphia,2019-11-01,107,,ROUTE,968
Philadelphia,2019-11-01,108,,ROUTE,5322
Philadelphia,2019-11-01,109,,ROUTE,4269
Philadelphia,2019-11-01,110,,ROUTE,1967
Philadelphia,2019-11-01,111,,ROUTE,1438
Philadelphia,2019-11-01,112,,ROUTE,1099
Philadelphia,2019-11-01,113,,ROUTE,6713
Philadelphia,2019-11-01,114,,ROUTE,1871
Philadelphia,2019-11-01,115,,ROUTE,1211
Philadelphia,2019-11-01,117,,ROUTE,2011
Philadelphia,2019-11-01,118,,ROUTE,492
Philadelphia,2019-11-01,119,,ROUTE,732
Philadelphia,2019-11-01,120,,ROUTE,368
Philadelphia,2019-11-01,123,,ROUTE,996
Philadelphia,2019-11-01,124,,ROUTE,1934
Philadelphia,2019-11-01,125,,ROUTE,2264
Philadelphia,2019-11-01,126,,ROUTE,554
Philadelphia,2019-11-01,127,,ROUTE,312
Philadelphia,2019-11-01,128,,ROUTE,358
Philadelphia,2019-11-01,129,,ROUTE,892
Philadelphia,2019-11-01,130,,ROUTE,600
Philadelphia,2019-11-01,131,,ROUTE,734
Philadelphia,2019-11-01,132,,ROUTE,378
Philadelphia,2019-11-01,133,,ROUTE,86
Philadelphia,2019-11-01,139,,ROUTE,424
Philadelphia,2019-11-01,150,,ROUTE,30
Philadelphia,2019-11-01,201,,ROUTE,105
Philadelphia,2019-11-01,204,,ROUTE,208
Philadelphia,2019-11-01,206,,ROUTE,153
Philadelphia,2019-11-01,310,,ROUTE,457
Philadelphia,2019-11-01,311,,ROUTE,236
Philadelphia,2019-11-01,47M,,ROUTE,825
Philadelphia,2019-11-01,BLVDDIR,,ROUTE,3298
Philadelphia,2019-11-01,B1 OWL,,ROUTE,1867
Philadelphia,2019-11-01,63,,ROUTE,16704
Philadelphia,2019-11-01,71,,ROUTE,4982
Philadelphia,2019-11-01,41,,ROUTE,2865
Philadelphia,2019-11-01,K,,ROUTE,9117
Philadelphia,2019-11-01,51,,ROUTE,7648
Philadelphia,2019-11-01,LUCYGO,,ROUTE,1618
Philadelphia,2019-11-01,LUCYGR,,ROUTE,1090
Philadelphia,2019-11-01,L1 OWL,,ROUTE,1900
Philadelphia,2019-11-01,82,,ROUTE,10123
Philadelphia,2019-11-01,81,,ROUTE,5676
Philadelphia,2019-12-01,1,,ROUTE,2368
Philadelphia,2019-12-01,2,,ROUTE,4746
Philadelphia,2019-12-01,3,,ROUTE,7304
Philadelphia,2019-12-01,4,,ROUTE,6472
Philadelphia,2019-12-01,5,,ROUTE,3182
Philadelphia,2019-12-01,6,,ROUTE,4964
Philadelphia,2019-12-01,7,,ROUTE,4598
Philadelphia,2019-12-01,8,,ROUTE,2512
Philadelphia,2019-12-01,9,,ROUTE,4036
Philadelphia,2019-12-01,T1,,ROUTE,10422
Philadelphia,2019-12-01,T4,,ROUTE,11965
Philadelphia,2019-12-01,12,,ROUTE,2380
Philadelphia,2019-12-01,T3,,ROUTE,12380
Philadelphia,2019-12-01,14,,ROUTE,5491
Philadelphia,2019-12-01,G1,,ROUTE,10194
Philadelphia,2019-12-01,16,,ROUTE,5959
Philadelphia,2019-12-01,17,,ROUTE,8284
Philadelphia,2019-12-01,18,,ROUTE,12738
Philadelphia,2019-12-01,19,,ROUTE,1161
Philadelphia,2019-12-01,20,,ROUTE,4182
Philadelphia,2019-12-01,21,,ROUTE,8915
Philadelphia,2019-12-01,22,,ROUTE,3929
Philadelphia,2019-12-01,23,,ROUTE,14485
Philadelphia,2019-12-01,24,,ROUTE,1955
Philadelphia,2019-12-01,25,,ROUTE,3799
Philadelphia,2019-12-01,26,,ROUTE,10152
Philadelphia,2019-12-01,27,,ROUTE,3539
Philadelphia,2019-12-01,28,,ROUTE,1696
Philadelphia,2019-12-01,29,,ROUTE,3938
Philadelphia,2019-12-01,30,,ROUTE,1108
Philadelphia,2019-12-01,31,,ROUTE,4026
Philadelphia,2019-12-01,32,,ROUTE,4060
Philadelphia,2019-12-01,33,,ROUTE,9985
Philadelphia,2019-12-01,T2,,ROUTE,11756
Philadelphia,2019-12-01,35,,ROUTE,122
Philadelphia,2019-12-01,T5,,ROUTE,12902
Philadelphia,2019-12-01,37,,ROUTE,3164
Philadelphia,2019-12-01,38,,ROUTE,2291
Philadelphia,2019-12-01,39,,ROUTE,2195
Philadelphia,2019-12-01,40,,ROUTE,6405
Philadelphia,2019-12-01,42,,ROUTE,8197
Philadelphia,2019-12-01,43,,ROUTE,2894
Philadelphia,2019-12-01,44,,ROUTE,2897
Philadelphia,2019-12-01,45,,ROUTE,5672
Philadelphia,2019-12-01,46,,ROUTE,4956
Philadelphia,2019-12-01,47,,ROUTE,15695
Philadelphia,2019-12-01,48,,ROUTE,6764
Philadelphia,2019-12-01,49,,ROUTE,2699
Philadelphia,2019-12-01,50,,ROUTE,1803
Philadelphia,2019-12-01,52,,ROUTE,12952
Philadelphia,2019-12-01,53,,ROUTE,2579
Philadelphia,2019-12-01,54,,ROUTE,5927
Philadelphia,2019-12-01,55,,ROUTE,4245
Philadelphia,2019-12-01,56,,ROUTE,10167
Philadelphia,2019-12-01,57,,ROUTE,9046
Philadelphia,2019-12-01,58,,ROUTE,7373
Philadelphia,2019-12-01,59,,ROUTE,4272
Philadelphia,2019-12-01,60,,ROUTE,9231
