year,month,route,ridership
2024,6,68,18460
2024,6,7,60181
2024,6,70,164193
2024,6,71,193905
2024,6,72,298168
2024,6,73,96944
2024,6,74,230258
2024,6,75,125591
2024,6,76,209671
2024,6,77,348215
2024,6,78,145482
2024,6,79,416965
2024,6,8,383455
2024,6,80,202905
2024,6,81,247148
2024,6,81W,34062
2024,6,82,309262
2024,6,84,59745
2024,6,85,203808
2024,6,85A,13268
2024,6,86,24728
2024,6,87,164175
2024,6,88,19377
2024,6,8A,53668
2024,6,9,437520
2024,6,90,96836
2024,6,91,104199
2024,6,92,113685
2024,6,93,65580
2024,6,94,207762
2024,6,95,118715
2024,6,96,11876
2024,6,97,62235
2024,6,J14,159049
2024,6,X4,50012
2024,6,X49,83637
2024,6,X9,97899
2024,7,1,21752
2024,7,10,15723
2024,7,100,7382
2024,7,1001,12139
2024,7,103,42010
2024,7,106,15650
2024,7,108,12886
2024,7,11,28992
2024,7,111,50883
2024,7,111A,8032
2024,7,112,29398
2024,7,115,50638
2024,7,119,75866
2024,7,12,200235
2024,7,120,5696
2024,7,121,9221
2024,7,124,48821
2024,7,125,12319
2024,7,126,82702
2024,7,130,21910
2024,7,134,33735
2024,7,135,30946
2024,7,136,18523
2024,7,143,15648
2024,7,146,296424
2024,7,147,251645
2024,7,148,31294
2024,7,15,124942
2024,7,151,338243
2024,7,152,159890
2024,7,155,148171
2024,7,156,69874
2024,7,157,87885
2024,7,165,2300
2024,7,169,2343
2024,7,171,4261
2024,7,172,7419
2024,7,18,69288
2024,7,192,9629
2024,7,2,35640
2024,7,20,293703
2024,7,201,26987
2024,7,206,2420
2024,7,21,166894
2024,7,22,332245
2024,7,24,31135
2024,7,26,57646
2024,7,28,93521
2024,7,29,253981
2024,7,3,368578
2024,7,30,62553
2024,7,31,9935
2024,7,34,93669
2024,7,35,90569
2024,7,36,339832
2024,7,37,23630
2024,7,39,34662
2024,7,4,319549
2024,7,43,21905
2024,7,44,60480
2024,7,47,203126
2024,7,48,12251
2024,7,49,357558
2024,7,49B,119055
2024,7,5,5447
2024,7,50,201112
2024,7,51,27585
2024,7,52,161230
2024,7,52A,77141
2024,7,53,370862
2024,7,53A,124735
2024,7,54,217617
2024,7,54A,13610
2024,7,54B,59586
2024,7,55,193547
2024,7,55A,2743
2024,7,55N,8131
2024,7,56,140574
2024,7,57,37492
2024,7,59,61312
2024,7,6,170795
2024,7,60,215606
2024,7,62,197022
2024,7,62H,18487
2024,7,63,294623
2024,7,63W,30295
2024,7,65,184344
2024,7,66,485517
2024,7,67,160918
2024,7,68,18636
2024,7,7,62269
2024,7,70,174468
2024,7,71,199289
2024,7,72,310564
2024,7,73,103342
2024,7,74,236857
2024,7,75,132927
2024,7,76,224950
2024,7,77,357113
2024,7,78,157339
2024,7,79,439103
2024,7,8,399477
2024,7,80,201846
2024,7,81,259856
2024,7,81W,35666
2024,7,82,302402
2024,7,84,61976
2024,7,85,207895
2024,7,85A,14787
2024,7,86,27155
2024,7,87,175483
2024,7,88,19807
2024,7,8A,55121
2024,7,9,466506
2024,7,90,96267
2024,7,91,111990
2024,7,92,120156
2024,7,93,71365
2024,7,94,215413
2024,7,95,123550
2024,7,96,13400
2024,7,97,65500
2024,7,J14,179764
2024,7,X4,55779
2024,7,X49,90025
2024,7,X9,105181
2024,8,1,20681
2024,8,10,13832
2024,8,100,7970
2024,8,1001,85080
2024,8,103,36138
2024,8,106,14857
2024,8,108,13963
2024,8,11,29100
2024,8,111,57768
2024,8,111A,8305
2024,8,112,26544
2024,8,115,50268
2024,8,119,75331
2024,8,12,210159
2024,8,120,4810
2024,8,121,7897
2024,8,124,42487
2024,8,125,11347
2024,8,126,85632
2024,8,130,20185
2024,8,134,29237
2024,8,135,26477
2024,8,136,16547
2024,8,143,13793
2024,8,146,286996
2024,8,147,252197
2024,8,148,28940
2024,8,15,126266
2024,8,151,324223
2024,8,152,173708
2024,8,155,144249
2024,8,156,63160
2024,8,157,89882
2024,8,165,2590
2024,8,169,2244
2024,8,171,7160
2024,8,172,9831
2024,8,18,73372
2024,8,192,9235
2024,8,2,33218
2024,8,20,277517
2024,8,201,26324
2024,8,206,6187
2024,8,21,170083
2024,8,22,338919
2024,8,24,33976
2024,8,26,51720
2024,8,28,93471
2024,8,29,256783
2024,8,3,369942
2024,8,30,65396
2024,8,31,12629
2024,8,34,87624
2024,8,35,92463
2024,8,36,330030
2024,8,37,21733
2024,8,39,34251
2024,8,4,319227
2024,8,43,22407
2024,8,44,62988
2024,8,47,207998
2024,8,48,12884
2024,8,49,366665
2024,8,49B,115208
2024,8,5,5455
2024,8,50,195852
2024,8,51,28284
2024,8,52,167827
2024,8,52A,76621
2024,8,53,378477
2024,8,53A,130798
2024,8,54,219493
2024,8,54A,14107
2024,8,54B,62183
2024,8,55,189866
2024,8,55A,2601
2024,8,55N,8591
2024,8,56,138526
2024,8,57,36924
2024,8,59,63416
2024,8,6,160914
2024,8,60,220514
2024,8,62,198716
2024,8,62H,18776
2024,8,63,300204
2024,8,63W,30917
2024,8,65,184078
2024,8,66,472995
2024,8,67,165679
2024,8,68,20437
2024,8,7,70252
2024,8,70,175316
2024,8,71,197525
2024,8,72,312337
2024,8,73,107295
2024,8,74,247702
2024,8,75,131173
2024,8,76,231623
2024,8,77,369328
2024,8,78,164860
2024,8,79,438050
2024,8,8,406420
2024,8,80,205954
2024,8,81,264789
2024,8,81W,37430
2024,8,82,310450
2024,8,84,62304
2024,8,85,211519
2024,8,85A,16170
2024,8,86,30535
2024,8,87,175373
2024,8,88,21538
2024,8,8A,53148
2024,8,9,461487
2024,8,90,100537
2024,8,91,116291
2024,8,92,129219
2024,8,93,73108
2024,8,94,225903
2024,8,95,130508
2024,8,96,14048
2024,8,97,65546
2024,8,J14,191821
2024,8,X4,54872
2024,8,X49,94459
2024,8,X9,108066
2024,9,1,24734
2024,9,100,10933
2024,9,1001,29802
2024,9,103,40118
2024,9,106,17260
2024,9,108,13344
2024,9,11,30072
2024,9,111,58691
2024,9,111A,8105
2024,9,112,31208
2024,9,115,62023
2024,9,119,72741
2024,9,12,233753
2024,9,120,5316
2024,9,121,8402
2024,9,124,29450
2024,9,125,11762
2024,9,126,102217
2024,9,128,208
2024,9,134,34121
2024,9,135,28619
2024,9,136,17910
2024,9,143,14866
2024,9,146,293746
2024,9,147,247068
2024,9,148,29878
2024,9,15,139000
2024,9,151,305493
2024,9,152,201181
2024,9,155,148752
2024,9,156,73667
2024,9,157,119413
2024,9,165,3787
2024,9,169,2400
2024,9,171,10220
2024,9,172,27759
2024,9,18,82910
2024,9,192,8812
2024,9,2,34603
2024,9,20,297098
2024,9,201,26992
2024,9,206,8824
2024,9,21,191814
2024,9,22,351385
2024,9,24,40805
2024,9,26,57580
2024,9,28,104014
2024,9,29,253682
2024,9,3,386367
2024,9,30,67488
2024,9,31,15194
2024,9,34,99826
2024,9,35,95441
2024,9,36,320308
2024,9,37,24560
2024,9,39,36747
2024,9,4,335638
2024,9,43,21225
2024,9,44,68118
2024,9,47,212409
2024,9,48,17822
2024,9,49,367010
2024,9,49B,116671
2024,9,5,5166
2024,9,50,224197
2024,9,51,29398
2024,9,52,178920
2024,9,52A,78501
2024,9,53,392001
2024,9,53A,151501
2024,9,54,221944
2024,9,54A,12316
2024,9,54B,60033
2024,9,55,198969
2024,9,55A,3305
2024,9,55N,10230
2024,9,56,142647
2024,9,57,27044
2024,9,59,62620
2024,9,6,182383
2024,9,60,266517
2024,9,62,211251
2024,9,62H,17744
2024,9,63,296684
2024,9,63W,33182
2024,9,65,178708
2024,9,66,476358
2024,9,67,174851
2024,9,68,24291
2024,9,7,103753
2024,9,70,187740
2024,9,71,183198
2024,9,72,304660
2024,9,73,109159
2024,9,74,263922
2024,9,75,133016
2024,9,76,227930
2024,9,77,386348
2024,9,78,163820
2024,9,79,441218
2024,9,8,453265
2024,9,80,208487
2024,9,81,257273
2024,9,81W,37865
2024,9,82,342578
2024,9,84,71243
2024,9,85,215819
2024,9,85A,15210
2024,9,86,43384
2024,9,87,193368
2024,9,88,22851
2024,9,8A,55271
2024,9,9,476260
2024,9,90,96075
2024,9,91,117326
2024,9,92,136889
2024,9,93,75743
2024,9,94,256473
2024,9,95,138210
2024,9,96,14301
2024,9,97,63866
2024,9,J14,186510
2024,9,X4,60726
2024,9,X49,114347
2024,9,X9,120886
2024,10,1,28160
2024,10,100,13480
2024,10,1001,32982
2024,10,103,43771
2024,10,106,20691
2024,10,108,14989
2024,10,11,32660
2024,10,111,59375
2024,10,111A,9078
2024,10,112,32877
2024,10,115,60031
2024,10,119,80775
2024,10,12,255989
2024,10,120,6735
2024,10,121,9924
2024,10,124,29113
2024,10,125,14610
2024,10,126,111647
2024,10,134,42165
2024,10,135,34863
2024,10,136,20525
2024,10,143,18253
2024,10,146,309060
2024,10,147,255811
2024,10,148,34968
2024,10,15,137197
2024,10,151,313704
2024,10,152,213261
2024,10,155,159300
2024,10,156,92232
2024,10,157,135256
2024,10,165,4487
2024,10,169,3126
2024,10,171,19108
2024,10,172,40876
2024,10,18,90735
2024,10,19,437
2024,10,192,12254
2024,10,2,43248
2024,10,20,331364
2024,10,201,34348
2024,10,206,10380
2024,10,21,214423
2024,10,22,380167
2024,10,24,46051
2024,10,26,62989
2024,10,28,105896
2024,10,29,260791
2024,10,3,430163
2024,10,30,65980
2024,10,31,15791
2024,10,34,93030
2024,10,35,102534
2024,10,36,333714
2024,10,37,30451
2024,10,39,41590
2024,10,4,352109
2024,10,43,24584
2024,10,44,74152
2024,10,47,225559
2024,10,48,20628
2024,10,49,391757
2024,10,49B,127467
2024,10,5,4940
2024,10,50,248913
2024,10,51,31484
2024,10,52,196243
2024,10,52A,87869
2024,10,53,425652
2024,10,53A,168954
2024,10,54,235731
2024,10,54A,13542
2024,10,54B,63409
2024,10,55,221627
2024,10,55A,3792
2024,10,55N,11395
2024,10,56,151863
2024,10,57,41559
2024,10,59,70288
2024,10,6,183381
2024,10,60,295448
2024,10,62,230324
2024,10,62H,19637
2024,10,63,325662
2024,10,63W,36272
2024,10,65,191881
2024,10,66,520025
2024,10,67,186085
2024,10,68,26174
2024,10,7,118585
2024,10,70,203738
2024,10,71,211556
2024,10,72,327719
2024,10,73,122433
2024,10,74,284362
2024,10,75,146079
2024,10,76,241947
2024,10,77,410830
2024,10,78,173213
2024,10,79,479562
2024,10,8,494750
2024,10,80,221332
2024,10,81,267400
2024,10,81W,42156
2024,10,82,372208
2024,10,84,79624
2024,10,85,219882
2024,10,85A,16843
2024,10,86,48018
2024,10,87,205004
2024,10,88,25179
2024,10,8A,59485
2024,10,9,517137
2024,10,90,100288
2024,10,91,118460
2024,10,92,146325
2024,10,93,85813
2024,10,94,271094
2024,10,95,149658
2024,10,96,15746
2024,10,97,67987
2024,10,J14,211312
2024,10,X4,74615
2024,10,X49,132404
2024,10,X9,138366
2024,11,1,20953
2024,11,100,8468
2024,11,1001,30365
2024,11,103,36830
2024,11,106,15673
2024,11,108,12077
2024,11,11,26303
2024,11,111,50512
2024,11,111A,8285
2024,11,112,27260
2024,11,115,50538
2024,11,119,68699
2024,11,12,218434
2024,11,120,5667
2024,11,121,7510
2024,11,124,24185
2024,11,125,11019
2024,11,126,89811
2024,11,134,31306
2024,11,135,26523
2024,11,136,15592
2024,11,143,14002
2024,11,146,265041
2024,11,147,231639
2024,11,148,27057
2024,11,15,119440
2024,11,151,278354
2024,11,152,172332
2024,11,155,133137
2024,11,156,72086
2024,11,157,107441
2024,11,165,3019
2024,11,169,3243
2024,11,171,11774
2024,11,172,29110
2024,11,18,78250
2024,11,19,305
2024,11,192,8918
2024,11,2,33211
2024,11,20,285723
2024,11,201,28795
2024,11,206,7561
2024,11,21,179174
2024,11,22,340385
2024,11,24,34466
2024,11,26,47159
2024,11,28,97630
2024,11,29,209028
2024,11,3,360271
2024,11,30,52847
2024,11,31,12019
2024,11,34,84357
2024,11,35,85195
2024,11,36,303259
2024,11,37,22112
2024,11,39,33001
2024,11,4,298822
2024,11,43,21458
2024,11,44,61594
2024,11,47,192985
2024,11,48,14139
2024,11,49,332338
2024,11,49B,107641
2024,11,5,4336
2024,11,50,204528
2024,11,51,26182
2024,11,52,164525
2024,11,52A,74374
2024,11,53,360273
2024,11,53A,133954
2024,11,54,200931
2024,11,54A,11027
2024,11,54B,55972
2024,11,55,182052
2024,11,55A,2821
2024,11,55N,9153
2024,11,56,130591
2024,11,57,34306
2024,11,59,56561
2024,11,6,158263
2024,11,60,244066
2024,11,62,194921
2024,11,62H,15984
2024,11,63,271530
2024,11,63W,28885
2024,11,65,158893
2024,11,66,448476
2024,11,67,152681
2024,11,68,20473
2024,11,7,92000
2024,11,70,169498
2024,11,71,163179
2024,11,72,276978
2024,11,73,101234
2024,11,74,237815
2024,11,75,122065
2024,11,76,207192
2024,11,77,355265
2024,11,78,144103
2024,11,79,411663
2024,11,8,421657
2024,11,80,189744
2024,11,81,233111
2024,11,81W,34534
2024,11,82,311972
2024,11,84,64859
2024,11,85,186892
2024,11,85A,13823
2024,11,86,34013
2024,11,87,174120
2024,11,88,20276
2024,11,8A,50708
2024,11,9,444258
2024,11,90,88996
2024,11,91,101102
2024,11,92,125528
2024,11,93,69387
2024,11,94,220287
2024,11,95,120754
2024,11,96,12895
2024,11,97,59479
2024,11,J14,176052
2024,11,X4,55772
2024,11,X49,96829
2024,11,X9,105385
2024,12,1,18320
2024,12,100,7292
2024,12,1001,28216
2024,12,103,36157
2024,12,106,16197
2024,12,108,11305
2024,12,11,25221
2024,12,111,47440
2024,12,111A,7539
2024,12,112,26094
2024,12,115,48904
2024,12,119,70877
2024,12,12,194417
2024,12,120,5457
2024,12,121,6941
2024,12,124,24623
2024,12,125,10271
2024,12,126,79054
2024,12,134,26577
2024,12,135,22974
2024,12,136,14354
2024,12,143,12542
2024,12,146,261658
2024,12,147,219955
2024,12,148,25173
2024,12,15,113465
2024,12,151,282293
2024,12,152,166666
2024,12,155,124158
2024,12,156,69747
2024,12,157,87497
2024,12,165,3142
2024,12,169,2465
2024,12,171,9278
2024,12,172,23389
2024,12,18,68021
2024,12,192,7772
2024,12,2,30190
2024,12,20,267832
2024,12,201,23539
2024,12,206,6712
2024,12,21,160940
2024,12,22,336329
2024,12,24,32086
2024,12,26,48623
2024,12,28,81445
2024,12,29,203794
2024,12,3,326443
2024,12,30,52980
2024,12,31,8948
2024,12,34,77491
2024,12,35,75213
2024,12,36,296229
2024,12,37,22213
2024,12,39,29118
2024,12,4,276200
2024,12,43,18944
2024,12,44,55196
2024,12,47,182931
2024,12,48,13851
2024,12,49,311800
2024,12,49B,100528
2024,12,5,4435
2024,12,50,188056
2024,12,51,23529
2024,12,52,149458
2024,12,52A,66011
2024,12,53,331668
2024,12,53A,116464
2024,12,54,185910
2024,12,54A,9754
2024,12,54B,50567
2024,12,55,169443
2024,12,55A,2227
2024,12,55N,7872
2024,12,56,126395
2024,12,57,32849
2024,12,59,50035
2024,12,6,163001
2024,12,60,202502
2024,12,62,185669
2024,12,62H,14456
2024,12,63,252734
2024,12,63W,25932
2024,12,65,146801
2024,12,66,423818
2024,12,67,144001
2024,12,68,19689
2024,12,7,68268
2024,12,70,159183
2024,12,71,162983
2024,12,72,259760
2024,12,73,94473
2024,12,74,217214
2024,12,75,117434
2024,12,76,196079
2024,12,77,333066
2024,12,78,134081
2024,12,79,377160
2024,12,8,355243
2024,12,80,180834
2024,12,81,227518
2024,12,81W,31289
2024,12,82,284789
2024,12,84,59494
2024,12,85,173648
2024,12,85A,13312
2024,12,86,30067
2024,12,87,160428
2024,12,88,19801
2024,12,8A,46359
2024,12,9,409876
2024,12,90,82095
2024,12,91,93935
2024,12,92,119845
2024,12,93,60451
2024,12,94,211632
2024,12,95,108819
2024,12,96,11828
2024,12,97,53984
2024,12,J14,161100
2024,12,X4,49068
2024,12,X49,91181
2024,12,X9,98304
2025,1,1,20980
2025,1,100,8822
2025,1,1001,24725
2025,1,103,38527
2025,1,106,18172
2025,1,108,11664
2025,1,11,26225
2025,1,111,48147
2025,1,111A,6442
2025,1,112,29187
2025,1,115,43734
2025,1,119,62279
2025,1,12,190900
2025,1,120,9090
2025,1,121,11307
2025,1,124,19553
2025,1,125,12638
2025,1,126,83639
2025,1,134,36964
2025,1,135,32512
2025,1,136,20017
2025,1,143,17858
2025,1,146,244690
2025,1,147,214589
2025,1,148,29122
2025,1,15,127741
2025,1,151,286678
2025,1,152,170821
2025,1,155,120417
2025,1,156,78584
2025,1,157,100253
2025,1,165,3534
2025,1,169,1979
2025,1,171,32097
2025,1,172,49869
2025,1,18,68183
2025,1,192,9336
2025,1,2,33817
2025,1,20,268692
2025,1,201,31785
2025,1,206,8391
2025,1,21,153904
2025,1,22,347476
2025,1,24,32960
2025,1,26,49646
2025,1,28,78874
2025,1,29,179417
2025,1,3,303684
2025,1,30,57265
2025,1,31,12575
2025,1,34,73051
2025,1,35,76106
2025,1,36,306330
2025,1,37,29948
2025,1,39,28136
2025,1,4,274029
2025,1,43,19022
2025,1,44,54254
2025,1,47,170639
2025,1,48,14324
2025,1,49,305276
2025,1,49B,97269
2025,1,5,4815
2025,1,50,202120
2025,1,51,22843
2025,1,52,143761
2025,1,52A,65232
2025,1,53,327001
2025,1,53A,114284
2025,1,54,176053
2025,1,54A,9634
2025,1,54B,46051
2025,1,55,161741
2025,1,55A,2448
2025,1,55N,8134
2025,1,56,145537
2025,1,57,33474
2025,1,59,51140
2025,1,6,146544
2025,1,60,214633
2025,1,62,179641
2025,1,62H,14367
2025,1,63,247563
2025,1,63W,25434
2025,1,65,144316
2025,1,66,416904
2025,1,67,136183
2025,1,68,20930
2025,1,7,84042
2025,1,70,158001
2025,1,71,169377
2025,1,72,255370
2025,1,73,98620
2025,1,74,228772
2025,1,75,108423
2025,1,76,201942
2025,1,77,340406
2025,1,78,136303
2025,1,79,363717
2025,1,8,403650
2025,1,80,184920
2025,1,81,226357
2025,1,81W,31878
2025,1,82,282122
2025,1,84,62434
2025,1,85,169482
2025,1,85A,12774
2025,1,86,33908
2025,1,87,148739
2025,1,88,20092
2025,1,8A,45022
2025,1,9,401267
2025,1,90,76400
2025,1,91,94035
2025,1,92,119365
2025,1,93,65144
2025,1,94,207407
2025,1,95,107351
2025,1,96,13189
2025,1,97,50302
2025,1,J14,159353
2025,1,X4,47105
2025,1,X49,98755
2025,1,X9,104811
2025,2,1,20734
2025,2,100,7101
2025,2,1001,25656
2025,2,103,33273
2025,2,106,18504
2025,2,108,11335
2025,2,11,25718
2025,2,111,46274
2025,2,111A,6578
2025,2,112,28395
2025,2,115,44577
2025,2,119,62668
2025,2,12,190953
2025,2,120,9096
2025,2,121,11406
2025,2,124,18949
2025,2,125,12322
2025,2,126,85958
2025,2,130,2511
2025,2,134,35958
2025,2,135,32390
2025,2,136,20409
2025,2,143,17571
2025,2,146,242898
2025,2,147,218825
2025,2,148,29266
2025,2,15,113124
2025,2,151,285534
2025,2,152,167043
2025,2,155,122955
2025,2,156,72001
2025,2,157,113597
2025,2,165,3363
2025,2,169,1769
2025,2,171,22430
2025,2,172,44212
2025,2,18,70112
2025,2,19,1654
2025,2,192,9138
2025,2,2,33533
2025,2,20,266951
2025,2,201,31820
2025,2,206,8424
2025,2,21,162731
2025,2,22,347886
2025,2,24,34250
2025,2,26,50683
2025,2,28,80158
2025,2,29,181908
2025,2,3,318256
2025,2,30,49502
2025,2,31,15060
2025,2,34,68177
2025,2,35,76386
2025,2,36,302126
2025,2,37,30127
2025,2,39,27665
2025,2,4,274176
2025,2,43,18020
2025,2,44,52416
2025,2,47,165396
2025,2,48,13838
2025,2,49,300671
2025,2,49B,94950
2025,2,5,4555
2025,2,50,203392
2025,2,51,23230
2025,2,52,143820
2025,2,52A,65731
2025,2,53,323043
2025,2,53A,115572
2025,2,54,173277
2025,2,54A,9147
2025,2,54B,45565
2025,2,55,155690
2025,2,55A,2512
2025,2,55N,7971
2025,2,56,150057
2025,2,57,33373
2025,2,59,51290
2025,2,6,143248
2025,2,60,230353
2025,2,62,178528
2025,2,62H,13845
2025,2,63,240185
2025,2,63W,24364
2025,2,65,144336
2025,2,66,410220
2025,2,67,132150
2025,2,68,20366
2025,2,7,93930
2025,2,70,157536
2025,2,71,171458
2025,2,72,251352
2025,2,73,96699
2025,2,74,225799
2025,2,75,104845
2025,2,76,198706
2025,2,77,333449
2025,2,78,136198
2025,2,79,354859
2025,2,8,422137
2025,2,80,182257
2025,2,81,218370
2025,2,81W,30561
2025,2,82,278049
2025,2,84,62863
2025,2,85,165623
2025,2,85A,11980
2025,2,86,36083
2025,2,87,146732
2025,2,88,19784
2025,2,8A,44368
2025,2,9,393792
2025,2,90,73464
2025,2,91,91130
2025,2,92,116909
2025,2,93,64025
2025,2,94,204717
2025,2,95,107389
2025,2,96,12638
2025,2,97,49454
2025,2,J14,154168
2025,2,X4,47844
2025,2,X49,97155
2025,2,X9,103373
2025,3,1,22962
2025,3,100,7447
2025,3,1001,30246
2025,3,103,32868
2025,3,106,15911
2025,3,108,11472
2025,3,11,29271
2025,3,111,50370
2025,3,111A,7983
2025,3,112,26026
2025,3,115,46716
2025,3,119,63075
2025,3,12,215710
2025,3,120,11647
2025,3,121,14704
2025,3,124,27546
2025,3,125,13540
2025,3,126,96081
2025,3,134,39163
2025,3,135,36437
2025,3,136,23442
2025,3,143,19880
2025,3,146,296955
2025,3,147,261214
2025,3,148,32713
2025,3,15,117614
2025,3,151,346493
2025,3,152,186901
2025,3,155,137631
2025,3,156,81161
2025,3,157,110030
2025,3,165,3380
2025,3,169,2363
2025,3,171,13121
2025,3,172,27658
2025,3,18,79296
2025,3,19,2427
2025,3,192,9408
2025,3,2,38963
2025,3,20,301774
2025,3,201,30823
2025,3,206,8732
2025,3,21,196467
2025,3,22,401072
2025,3,24,38639
2025,3,26,54250
2025,3,28,89046
2025,3,29,228541
2025,3,3,362112
2025,3,30,51445
2025,3,31,14223
2025,3,34,78670
2025,3,35,90010
2025,3,36,346694
2025,3,37,32170
2025,3,39,31392
2025,3,4,315345
2025,3,43,20123
2025,3,44,59985
2025,3,47,193780
2025,3,48,14952
2025,3,49,351146
2025,3,49B,111158
2025,3,5,4210
2025,3,50,226298
2025,3,51,26785
2025,3,52,164806
2025,3,52A,73086
2025,3,53,372332
2025,3,53A,132773
2025,3,54,206482
2025,3,54A,10609
2025,3,54B,54015
2025,3,55,178900
2025,3,55A,2862
2025,3,55N,8979
2025,3,56,171227
2025,3,57,36420
2025,3,59,57025
2025,3,6,174611
2025,3,60,259296
2025,3,62,207309
2025,3,62H,16554
2025,3,63,276360
2025,3,63W,27783
2025,3,65,175644
2025,3,66,475212
2025,3,67,150606
2025,3,68,21883
2025,3,7,92358
2025,3,70,177759
2025,3,71,177861
2025,3,72,291392
2025,3,73,110025
2025,3,74,256847
2025,3,75,119114
2025,3,76,233756
2025,3,77,381027
2025,3,78,155896
2025,3,79,399955
2025,3,8,462696
2025,3,80,209652
2025,3,81,252714
2025,3,81W,34954
2025,3,82,316822
2025,3,84,70256
2025,3,85,188803
2025,3,85A,13877
2025,3,86,37532
2025,3,87,166966
2025,3,88,22408
2025,3,8A,48425
2025,3,9,449354
2025,3,90,89372
2025,3,91,103775
2025,3,92,130248
2025,3,93,71702
2025,3,94,232882
2025,3,95,119000
2025,3,96,14104
2025,3,97,57888
2025,3,J14,173985
2025,3,X4,52197
2025,3,X49,103834
2025,3,X9,109312
2025,4,1,25253
2025,4,100,8035
2025,4,1001,30083
2025,4,103,35329
2025,4,106,17263
2025,4,108,11668
2025,4,11,30032
2025,4,111,52334
2025,4,111A,8402
2025,4,112,26915
2025,4,115,50234
2025,4,119,61231
2025,4,12,225171
2025,4,120,17309
2025,4,121,21859
2025,4,124,26217
2025,4,125,14689
2025,4,126,101223
2025,4,134,40802
2025,4,135,38847
2025,4,136,25626
2025,4,143,20920
2025,4,146,308206
2025,4,147,267325
2025,4,148,35183
2025,4,15,121506
2025,4,151,354718
2025,4,152,206084
2025,4,155,138780
2025,4,156,90566
2025,4,157,125608
2025,4,165,4050
2025,4,169,2647
2025,4,171,15335
2025,4,172,32158
2025,4,18,82103
2025,4,19,1641
2025,4,192,10015
2025,4,2,44597
2025,4,20,308608
2025,4,201,32063
2025,4,206,10079
2025,4,21,203749
2025,4,22,399728
2025,4,24,42234
2025,4,26,59276
2025,4,28,95119
2025,4,29,238429
2025,4,3,379096
2025,4,30,53746
2025,4,31,16208
2025,4,34,86235
2025,4,35,91549
2025,4,36,335106
2025,4,37,33178
2025,4,39,33838
2025,4,4,326108
2025,4,43,21656
2025,4,44,63836
2025,4,47,211253
2025,4,48,16716
2025,4,49,360372
2025,4,49B,113601
2025,4,5,4073
2025,4,50,227035
2025,4,51,27547
2025,4,52,172912
2025,4,52A,78082
2025,4,53,387900
2025,4,53A,145016
2025,4,54,221133
2025,4,54A,11963
2025,4,54B,57562
2025,4,55,188092
2025,4,55A,3124
2025,4,55N,9713
2025,4,56,169978
2025,4,57,38178
2025,4,59,59324
2025,4,6,187989
2025,4,60,294484
2025,4,62,214395
2025,4,62H,16929
2025,4,63,289972
2025,4,63W,30287
2025,4,65,180771
2025,4,66,493851
2025,4,67,155790
2025,4,68,23016
2025,4,7,105237
2025,4,70,187910
2025,4,71,180019
2025,4,72,305128
2025,4,73,116207
2025,4,74,265238
2025,4,75,122743
2025,4,76,235340
2025,4,77,388628
2025,4,78,161325
2025,4,79,410615
2025,4,8,479371
2025,4,80,219181
2025,4,81,255241
2025,4,81W,36554
2025,4,82,329125
2025,4,84,76783
2025,4,85,197188
2025,4,85A,15476
2025,4,86,44759
2025,4,87,172953
2025,4,88,24660
2025,4,8A,51175
2025,4,9,454849
2025,4,90,92725
2025,4,91,108253
2025,4,92,138190
2025,4,93,77672
2025,4,94,240264
2025,4,95,131182
2025,4,96,13928
2025,4,97,58797
2025,4,J14,191853
2025,4,X4,58791
2025,4,X49,115464
2025,4,X9,120012
2025,5,1,23823
2025,5,10,892
2025,5,100,7741
2025,5,1001,34604
2025,5,103,36100
2025,5,106,16171
2025,5,108,10871
2025,5,11,29551
2025,5,111,52677
2025,5,111A,8890
2025,5,112,28712
2025,5,115,51872
2025,5,119,66835
2025,5,12,219290
2025,5,120,16886
2025,5,121,21676
2025,5,124,30602
2025,5,125,12298
2025,5,126,95236
2025,5,130,1264
2025,5,134,33678
2025,5,135,33773
2025,5,136,22752
2025,5,143,18935
2025,5,146,322677
2025,5,147,256910
2025,5,148,32421
2025,5,15,129051
2025,5,151,362591
2025,5,152,207547
2025,5,155,132779
2025,5,156,85999
2025,5,157,93417
2025,5,165,3993
2025,5,169,2625
2025,5,171,17117
2025,5,172,35929
2025,5,18,80429
2025,5,19,329
2025,5,192,9874
2025,5,2,43516
2025,5,20,307332
2025,5,201,30083
2025,5,206,8403
2025,5,21,206842
2025,5,22,401547
2025,5,24,40922
2025,5,26,58023
2025,5,28,97794
2025,5,29,242504
2025,5,3,382114
2025,5,30,55729
2025,5,31,11638
2025,5,34,88084
2025,5,35,93087
2025,5,36,334213
2025,5,37,31547
2025,5,39,34025
2025,5,4,329123
2025,5,43,21487
2025,5,44,65920
2025,5,47,227421
2025,5,48,17269
2025,5,49,376725
2025,5,49B,116197
2025,5,5,4626
2025,5,50,222117
2025,5,51,28213
2025,5,52,176636
2025,5,52A,79456
2025,5,53,393769
2025,5,53A,144731
2025,5,54,231107
2025,5,54A,11723
2025,5,54B,59354
2025,5,55,195699
2025,5,55A,3227
2025,5,55N,9731
2025,5,56,162110
2025,5,57,39676
2025,5,59,61092
2025,5,6,193664
2025,5,60,264624
2025,5,62,217985
2025,5,62H,17240
2025,5,63,299057
2025,5,63W,30644
2025,5,65,185314
2025,5,66,503604
2025,5,67,165915
2025,5,68,23865
