year,month,route,ridership,city
2023,2,52A,2200,Chicago
2023,2,53,10402,Chicago
2023,2,53A,3861,Chicago
2023,2,54,5325,Chicago
2023,2,54A,412,Chicago
2023,2,54B,1606,Chicago
2023,2,55,4411,Chicago
2023,2,55A,145,Chicago
2023,2,55N,294,Chicago
2023,2,56,4305,Chicago
2023,2,57,1286,Chicago
2023,2,59,1907,Chicago
2023,2,6,4147,Chicago
2023,2,60,6401,Chicago
2023,2,62,5189,Chicago
2023,2,62H,716,Chicago
2023,2,63,7268,Chicago
2023,2,63W,876,Chicago
2023,2,65,3888,Chicago
2023,2,66,12258,Chicago
2023,2,67,4428,Chicago
2023,2,68,688,Chicago
2023,2,7,3792,Chicago
2023,2,70,4870,Chicago
2023,2,71,4362,Chicago
2023,2,72,7451,Chicago
2023,2,73,2900,Chicago
2023,2,74,6742,Chicago
2023,2,75,3611,Chicago
2023,2,76,5717,Chicago
2023,2,77,9982,Chicago
2023,2,78,3893,Chicago
2023,2,79,11314,Chicago
2023,2,8,11610,Chicago
2023,2,80,5533,Chicago
2023,2,81,6362,Chicago
2023,2,81W,967,Chicago
2023,2,82,8281,Chicago
2023,2,84,1728,Chicago
2023,2,85,5927,Chicago
2023,2,85A,318,Chicago
2023,2,86,1537,Chicago
2023,2,87,4820,Chicago
2023,2,88,698,Chicago
2023,2,8A,1513,Chicago
2023,2,9,10818,Chicago
2023,2,90,2430,Chicago
2023,2,91,3359,Chicago
2023,2,92,3698,Chicago
2023,2,93,2551,Chicago
2023,2,94,5979,Chicago
2023,2,95,2849,Chicago
2023,2,96,552,Chicago
2023,2,97,1611,Chicago
2023,2,J14,4250,Chicago
2023,2,X4,2132,Chicago
2023,2,X49,4089,Chicago
2023,2,X9,4996,Chicago
2023,2,X98,2,Chicago
2023,3,1,953,Chicago
2023,3,100,350,Chicago
2023,3,1001,57,Chicago
2023,3,103,999,Chicago
2023,3,106,650,Chicago
2023,3,108,591,Chicago
2023,3,11,989,Chicago
2023,3,111,1489,Chicago
2023,3,111A,151,Chicago
2023,3,112,816,Chicago
2023,3,115,1397,Chicago
2023,3,119,1824,Chicago
2023,3,12,5858,Chicago
2023,3,120,216,Chicago
2023,3,121,308,Chicago
2023,3,124,761,Chicago
2023,3,125,456,Chicago
2023,3,126,2699,Chicago
2023,3,134,1137,Chicago
2023,3,135,1515,Chicago
2023,3,136,982,Chicago
2023,3,143,754,Chicago
2023,3,146,8238,Chicago
2023,3,147,7225,Chicago
2023,3,148,1290,Chicago
2023,3,15,3700,Chicago
2023,3,151,9384,Chicago
2023,3,152,5311,Chicago
2023,3,155,4337,Chicago
2023,3,156,2891,Chicago
2023,3,157,4710,Chicago
2023,3,165,184,Chicago
2023,3,169,75,Chicago
2023,3,171,578,Chicago
2023,3,172,1286,Chicago
2023,3,18,2246,Chicago
2023,3,19,186,Chicago
2023,3,192,353,Chicago
2023,3,2,1613,Chicago
2023,3,20,8468,Chicago
2023,3,201,1509,Chicago
2023,3,206,424,Chicago
2023,3,21,5404,Chicago
2023,3,22,10227,Chicago
2023,3,24,1728,Chicago
2023,3,26,2753,Chicago
2023,3,28,2714,Chicago
2023,3,29,4999,Chicago
2023,3,3,9617,Chicago
2023,3,30,1473,Chicago
2023,3,31,552,Chicago
2023,3,34,2094,Chicago
2023,3,35,2438,Chicago
2023,3,36,8607,Chicago
2023,3,37,688,Chicago
2023,3,39,1058,Chicago
2023,3,4,9146,Chicago
2023,3,43,710,Chicago
2023,3,44,1798,Chicago
2023,3,47,5447,Chicago
2023,3,48,615,Chicago
2023,3,49,10094,Chicago
2023,3,49B,3528,Chicago
2023,3,5,161,Chicago
2023,3,50,6109,Chicago
2023,3,51,842,Chicago
2023,3,52,5009,Chicago
2023,3,52A,2342,Chicago
2023,3,53,10882,Chicago
2023,3,53A,4147,Chicago
2023,3,54,5534,Chicago
2023,3,54A,466,Chicago
2023,3,54B,1718,Chicago
2023,3,55,4809,Chicago
2023,3,55A,148,Chicago
2023,3,55N,343,Chicago
2023,3,56,4794,Chicago
2023,3,57,1348,Chicago
2023,3,59,2005,Chicago
2023,3,6,4516,Chicago
2023,3,60,6545,Chicago
2023,3,62,5557,Chicago
2023,3,62H,751,Chicago
2023,3,63,7404,Chicago
2023,3,63W,939,Chicago
2023,3,65,4524,Chicago
2023,3,66,12843,Chicago
2023,3,67,4512,Chicago
2023,3,68,732,Chicago
2023,3,7,3696,Chicago
2023,3,70,5183,Chicago
2023,3,71,4466,Chicago
2023,3,72,7781,Chicago
2023,3,73,3150,Chicago
2023,3,74,7045,Chicago
2023,3,75,3719,Chicago
2023,3,76,6068,Chicago
2023,3,77,10606,Chicago
2023,3,78,4081,Chicago
2023,3,79,11564,Chicago
2023,3,8,11625,Chicago
2023,3,80,5943,Chicago
2023,3,81,6823,Chicago
2023,3,81W,1024,Chicago
2023,3,82,8537,Chicago
2023,3,84,1894,Chicago
2023,3,85,6460,Chicago
2023,3,85A,339,Chicago
2023,3,86,1661,Chicago
2023,3,87,5016,Chicago
2023,3,88,753,Chicago
2023,3,8A,1545,Chicago
2023,3,9,11242,Chicago
2023,3,90,2544,Chicago
2023,3,91,3537,Chicago
2023,3,92,3903,Chicago
2023,3,93,2729,Chicago
2023,3,94,6397,Chicago
2023,3,95,2875,Chicago
2023,3,96,582,Chicago
2023,3,97,1678,Chicago
2023,3,J14,4403,Chicago
2023,3,X4,2174,Chicago
2023,3,X49,4238,Chicago
2023,3,X9,5221,Chicago
2023,3,X98,3,Chicago
2023,4,1,993,Chicago
2023,4,100,342,Chicago
2023,4,1001,86,Chicago
2023,4,103,949,Chicago
2023,4,106,561,Chicago
2023,4,108,618,Chicago
2023,4,11,943,Chicago
2023,4,111,1439,Chicago
2023,4,111A,164,Chicago
2023,4,112,724,Chicago
2023,4,115,1335,Chicago
2023,4,119,1834,Chicago
2023,4,12,5714,Chicago
2023,4,120,217,Chicago
2023,4,121,308,Chicago
2023,4,124,819,Chicago
2023,4,125,458,Chicago
2023,4,126,2623,Chicago
2023,4,134,1048,Chicago
2023,4,135,1503,Chicago
2023,4,136,969,Chicago
2023,4,143,691,Chicago
2023,4,146,8456,Chicago
2023,4,147,7022,Chicago
2023,4,148,1230,Chicago
2023,4,15,3651,Chicago
2023,4,151,9805,Chicago
2023,4,152,5208,Chicago
2023,4,155,4212,Chicago
2023,4,156,2748,Chicago
2023,4,157,5070,Chicago
2023,4,165,179,Chicago
2023,4,169,75,Chicago
2023,4,171,704,Chicago
2023,4,172,1459,Chicago
2023,4,18,2261,Chicago
2023,4,19,126,Chicago
2023,4,192,383,Chicago
2023,4,2,1612,Chicago
2023,4,20,8122,Chicago
2023,4,201,1609,Chicago
2023,4,206,335,Chicago
2023,4,21,5399,Chicago
2023,4,22,9974,Chicago
2023,4,24,1700,Chicago
2023,4,26,2666,Chicago
2023,4,28,2643,Chicago
2023,4,29,5283,Chicago
2023,4,3,9787,Chicago
2023,4,30,1460,Chicago
2023,4,31,576,Chicago
2023,4,34,2011,Chicago
2023,4,35,2459,Chicago
2023,4,36,8627,Chicago
2023,4,37,691,Chicago
2023,4,39,997,Chicago
2023,4,4,9091,Chicago
2023,4,43,684,Chicago
2023,4,44,1700,Chicago
2023,4,47,5273,Chicago
2023,4,48,606,Chicago
2023,4,49,9870,Chicago
2023,4,49B,3430,Chicago
2023,4,5,169,Chicago
2023,4,50,5535,Chicago
2023,4,51,795,Chicago
2023,4,52,5040,Chicago
2023,4,52A,2256,Chicago
2023,4,53,10556,Chicago
2023,4,53A,3959,Chicago
2023,4,54,5558,Chicago
2023,4,54A,464,Chicago
2023,4,54B,1732,Chicago
2023,4,55,4804,Chicago
2023,4,55A,143,Chicago
2023,4,55N,314,Chicago
2023,4,56,4732,Chicago
2023,4,57,1262,Chicago
2023,4,59,1900,Chicago
2023,4,6,4694,Chicago
2023,4,60,6264,Chicago
2023,4,62,5291,Chicago
2023,4,62H,750,Chicago
2023,4,63,7207,Chicago
2023,4,63W,906,Chicago
2023,4,65,4510,Chicago
2023,4,66,12711,Chicago
2023,4,67,4430,Chicago
2023,4,68,663,Chicago
2023,4,7,3880,Chicago
2023,4,70,4985,Chicago
2023,4,71,4461,Chicago
2023,4,72,7890,Chicago
2023,4,73,3041,Chicago
2023,4,74,6960,Chicago
2023,4,75,3652,Chicago
2023,4,76,6106,Chicago
2023,4,77,10530,Chicago
2023,4,78,4059,Chicago
2023,4,79,11387,Chicago
2023,4,8,11337,Chicago
2023,4,80,5869,Chicago
2023,4,81,6823,Chicago
2023,4,81W,1008,Chicago
2023,4,82,8033,Chicago
2023,4,84,1737,Chicago
2023,4,85,6160,Chicago
2023,4,85A,323,Chicago
2023,4,86,1506,Chicago
2023,4,87,4971,Chicago
2023,4,88,706,Chicago
2023,4,8A,1521,Chicago
2023,4,9,11365,Chicago
2023,4,90,2702,Chicago
2023,4,91,3459,Chicago
2023,4,92,3820,Chicago
2023,4,93,2599,Chicago
2023,4,94,5990,Chicago
2023,4,95,2904,Chicago
2023,4,96,572,Chicago
2023,4,97,1647,Chicago
2023,4,J14,4163,Chicago
2023,4,X4,2248,Chicago
2023,4,X49,4132,Chicago
2023,4,X9,5038,Chicago
2023,5,1,994,Chicago
2023,5,10,127,Chicago
2023,5,100,391,Chicago
2023,5,1001,94,Chicago
2023,5,103,1075,Chicago
2023,5,106,691,Chicago
2023,5,108,643,Chicago
2023,5,11,1075,Chicago
2023,5,111,1579,Chicago
2023,5,111A,185,Chicago
2023,5,112,866,Chicago
2023,5,115,1485,Chicago
2023,5,119,1940,Chicago
2023,5,12,6059,Chicago
2023,5,120,251,Chicago
2023,5,121,337,Chicago
2023,5,124,951,Chicago
2023,5,125,439,Chicago
2023,5,126,2879,Chicago
2023,5,130,148,Chicago
2023,5,134,1057,Chicago
2023,5,135,1441,Chicago
2023,5,136,952,Chicago
2023,5,143,727,Chicago
2023,5,146,8401,Chicago
2023,5,147,6991,Chicago
2023,5,148,1235,Chicago
2023,5,15,3900,Chicago
2023,5,151,10314,Chicago
2023,5,152,6018,Chicago
2023,5,155,4365,Chicago
2023,5,156,2966,Chicago
2023,5,157,3951,Chicago
2023,5,165,207,Chicago
2023,5,169,82,Chicago
2023,5,171,590,Chicago
2023,5,172,1292,Chicago
2023,5,18,2274,Chicago
2023,5,19,160,Chicago
2023,5,192,387,Chicago
2023,5,2,1665,Chicago
2023,5,20,8605,Chicago
2023,5,201,1629,Chicago
2023,5,206,380,Chicago
2023,5,21,5888,Chicago
2023,5,22,10309,Chicago
2023,5,24,1817,Chicago
2023,5,26,2745,Chicago
2023,5,28,2907,Chicago
2023,5,29,5479,Chicago
2023,5,3,10021,Chicago
2023,5,30,1648,Chicago
2023,5,31,429,Chicago
2023,5,34,2195,Chicago
2023,5,35,2740,Chicago
2023,5,36,8533,Chicago
2023,5,37,757,Chicago
2023,5,39,1134,Chicago
2023,5,4,9418,Chicago
2023,5,43,762,Chicago
2023,5,44,1951,Chicago
2023,5,47,5739,Chicago
2023,5,48,712,Chicago
2023,5,49,10614,Chicago
2023,5,49B,3872,Chicago
2023,5,5,173,Chicago
2023,5,50,5973,Chicago
2023,5,51,955,Chicago
2023,5,52,5616,Chicago
2023,5,52A,2481,Chicago
2023,5,53,11912,Chicago
2023,5,53A,4347,Chicago
2023,5,54,6235,Chicago
2023,5,54A,510,Chicago
2023,5,54B,1948,Chicago
2023,5,55,5248,Chicago
2023,5,55A,154,Chicago
2023,5,55N,340,Chicago
2023,5,56,4892,Chicago
2023,5,57,1462,Chicago
2023,5,59,2270,Chicago
2023,5,6,4830,Chicago
2023,5,60,6230,Chicago
2023,5,62,5634,Chicago
2023,5,62H,878,Chicago
2023,5,63,7696,Chicago
2023,5,63W,969,Chicago
2023,5,65,5184,Chicago
2023,5,66,13909,Chicago
2023,5,67,4724,Chicago
2023,5,68,768,Chicago
2023,5,7,3066,Chicago
2023,5,70,5669,Chicago
2023,5,71,4699,Chicago
2023,5,72,8497,Chicago
2023,5,73,3480,Chicago
2023,5,74,7492,Chicago
2023,5,75,4205,Chicago
2023,5,76,6638,Chicago
2023,5,77,11239,Chicago
2023,5,78,4317,Chicago
2023,5,79,12079,Chicago
2023,5,8,10371,Chicago
2023,5,80,6481,Chicago
2023,5,81,7236,Chicago
2023,5,81W,1092,Chicago
2023,5,82,8927,Chicago
2023,5,84,2032,Chicago
2023,5,85,6820,Chicago
2023,5,85A,365,Chicago
2023,5,86,1734,Chicago
2023,5,87,5377,Chicago
2023,5,88,787,Chicago
2023,5,8A,1682,Chicago
2023,5,9,11460,Chicago
2023,5,90,2893,Chicago
2023,5,91,3884,Chicago
2023,5,92,4105,Chicago
2023,5,93,2998,Chicago
2023,5,94,6457,Chicago
2023,5,95,3041,Chicago
2023,5,96,623,Chicago
2023,5,97,1821,Chicago
2023,5,J14,4294,Chicago
2023,5,X4,2445,Chicago
2023,5,X49,4667,Chicago
2023,5,X9,5408,Chicago
2023,6,1,919,Chicago
2023,6,10,420,Chicago
2023,6,100,359,Chicago
2023,6,1001,64,Chicago
2023,6,103,980,Chicago
2023,6,106,540,Chicago
2023,6,108,538,Chicago
2023,6,11,941,Chicago
2023,6,111,1460,Chicago
2023,6,111A,198,Chicago
2023,6,112,725,Chicago
2023,6,115,1382,Chicago
2023,6,119,2010,Chicago
2023,6,12,5987,Chicago
2023,6,120,250,Chicago
2023,6,121,392,Chicago
2023,6,124,1478,Chicago
2023,6,125,503,Chicago
2023,6,126,2445,Chicago
2023,6,130,570,Chicago
2023,6,134,1156,Chicago
2023,6,135,1333,Chicago
2023,6,136,913,Chicago
2023,6,143,610,Chicago
2023,6,146,9192,Chicago
2023,6,147,7546,Chicago
2023,6,148,1253,Chicago
2023,6,15,3245,Chicago
2023,6,151,10901,Chicago
2023,6,152,5374,Chicago
2023,6,155,4278,Chicago
2023,6,156,2962,Chicago
2023,6,157,3812,Chicago
2023,6,165,131,Chicago
2023,6,169,85,Chicago
2023,6,171,266,Chicago
2023,6,172,644,Chicago
2023,6,18,2270,Chicago
2023,6,19,115,Chicago
2023,6,192,350,Chicago
2023,6,2,1662,Chicago
2023,6,20,8467,Chicago
2023,6,201,1205,Chicago
2023,6,206,137,Chicago
2023,6,21,5609,Chicago
2023,6,22,10334,Chicago
2023,6,24,1350,Chicago
2023,6,26,2135,Chicago
2023,6,28,2696,Chicago
2023,6,29,5724,Chicago
2023,6,3,9702,Chicago
2023,6,30,1413,Chicago
2023,6,31,367,Chicago
2023,6,34,1968,Chicago
2023,6,35,2515,Chicago
2023,6,36,8871,Chicago
2023,6,37,792,Chicago
2023,6,39,1079,Chicago
2023,6,4,9231,Chicago
2023,6,43,695,Chicago
2023,6,44,1785,Chicago
2023,6,47,5679,Chicago
2023,6,48,508,Chicago
2023,6,49,10408,Chicago
2023,6,49B,3475,Chicago
2023,6,5,188,Chicago
2023,6,50,5754,Chicago
2023,6,51,842,Chicago
2023,6,52,5134,Chicago
2023,6,52A,2165,Chicago
2023,6,53,11383,Chicago
2023,6,53A,3830,Chicago
2023,6,54,6255,Chicago
2023,6,54A,495,Chicago
2023,6,54B,2022,Chicago
2023,6,55,4985,Chicago
2023,6,55A,138,Chicago
2023,6,55N,291,Chicago
2023,6,56,4509,Chicago
2023,6,57,1263,Chicago
2023,6,59,1989,Chicago
2023,6,6,4803,Chicago
2023,6,60,6133,Chicago
2023,6,62,5522,Chicago
2023,6,62H,766,Chicago
2023,6,63,7134,Chicago
2023,6,63W,908,Chicago
2023,6,65,5095,Chicago
2023,6,66,14358,Chicago
2023,6,67,4537,Chicago
2023,6,68,650,Chicago
2023,6,7,2610,Chicago
2023,6,70,5128,Chicago
2023,6,71,4427,Chicago
2023,6,72,8820,Chicago
2023,6,73,3018,Chicago
2023,6,74,7302,Chicago
2023,6,75,3682,Chicago
2023,6,76,6691,Chicago
2023,6,77,11145,Chicago
2023,6,78,4428,Chicago
2023,6,79,11891,Chicago
2023,6,8,10061,Chicago
2023,6,80,6121,Chicago
2023,6,81,7249,Chicago
2023,6,81W,1129,Chicago
2023,6,82,8446,Chicago
2023,6,84,1837,Chicago
2023,6,85,6192,Chicago
2023,6,85A,375,Chicago
2023,6,86,1257,Chicago
2023,6,87,4978,Chicago
2023,6,88,739,Chicago
2023,6,8A,1623,Chicago
2023,6,9,11680,Chicago
2023,6,90,2929,Chicago
2023,6,91,3435,Chicago
2023,6,92,3710,Chicago
2023,6,93,2542,Chicago
2023,6,94,6054,Chicago
2023,6,95,2871,Chicago
2023,6,96,559,Chicago
2023,6,97,1842,Chicago
2023,6,J14,4121,Chicago
2023,6,X4,2029,Chicago
2023,6,X49,3549,Chicago
2023,6,X9,4642,Chicago
2023,7,1,920,Chicago
2023,7,10,526,Chicago
2023,7,100,335,Chicago
2023,7,1001,77,Chicago
2023,7,103,926,Chicago
2023,7,106,523,Chicago
2023,7,108,571,Chicago
2023,7,11,897,Chicago
2023,7,111,1441,Chicago
2023,7,111A,208,Chicago
2023,7,112,706,Chicago
2023,7,115,1354,Chicago
2023,7,119,1892,Chicago
2023,7,12,5814,Chicago
2023,7,120,259,Chicago
2023,7,121,372,Chicago
2023,7,124,1691,Chicago
2023,7,125,531,Chicago
2023,7,126,2473,Chicago
2023,7,130,664,Chicago
2023,7,134,1188,Chicago
2023,7,135,1371,Chicago
2023,7,136,900,Chicago
2023,7,143,653,Chicago
2023,7,146,8743,Chicago
2023,7,147,7231,Chicago
2023,7,148,1237,Chicago
2023,7,15,3273,Chicago
2023,7,151,10583,Chicago
2023,7,152,4785,Chicago
2023,7,155,4174,Chicago
2023,7,156,3084,Chicago
2023,7,157,3982,Chicago
2023,7,165,139,Chicago
2023,7,169,79,Chicago
2023,7,171,353,Chicago
2023,7,172,801,Chicago
2023,7,18,2141,Chicago
2023,7,19,113,Chicago
2023,7,192,365,Chicago
2023,7,2,1716,Chicago
2023,7,20,7990,Chicago
2023,7,201,992,Chicago
2023,7,206,135,Chicago
2023,7,21,5153,Chicago
2023,7,22,9470,Chicago
2023,7,24,1339,Chicago
2023,7,26,2039,Chicago
2023,7,28,2436,Chicago
2023,7,29,6222,Chicago
2023,7,3,9308,Chicago
2023,7,30,1352,Chicago
2023,7,31,357,Chicago
2023,7,34,1960,Chicago
2023,7,35,2507,Chicago
2023,7,36,8359,Chicago
2023,7,37,830,Chicago
2023,7,39,985,Chicago
2023,7,4,9174,Chicago
2023,7,43,687,Chicago
2023,7,44,1667,Chicago
2023,7,47,5373,Chicago
2023,7,48,447,Chicago
2023,7,49,10152,Chicago
2023,7,49B,3332,Chicago
2023,7,5,188,Chicago
2023,7,50,5327,Chicago
2023,7,51,846,Chicago
2023,7,52,4792,Chicago
2023,7,52A,2060,Chicago
2023,7,53,10638,Chicago
2023,7,53A,3763,Chicago
2023,7,54,5816,Chicago
2023,7,54A,543,Chicago
2023,7,54B,1973,Chicago
2023,7,55,4876,Chicago
2023,7,55A,122,Chicago
2023,7,55N,259,Chicago
2023,7,56,4252,Chicago
2023,7,57,1170,Chicago
2023,7,59,1887,Chicago
2023,7,6,4473,Chicago
2023,7,60,5762,Chicago
2023,7,62,5410,Chicago
2023,7,62H,707,Chicago
2023,7,63,7247,Chicago
2023,7,63W,841,Chicago
2023,7,643,1264,Chicago
2023,7,65,4931,Chicago
2023,7,66,13673,Chicago
2023,7,67,4475,Chicago
2023,7,68,583,Chicago
2023,7,7,2850,Chicago
2023,7,70,4807,Chicago
2023,7,71,4332,Chicago
2023,7,72,8454,Chicago
2023,7,73,2784,Chicago
2023,7,74,6810,Chicago
2023,7,75,3509,Chicago
2023,7,76,6297,Chicago
2023,7,77,10479,Chicago
2023,7,78,4254,Chicago
2023,7,79,11379,Chicago
2023,7,8,10291,Chicago
2023,7,80,5741,Chicago
2023,7,81,6890,Chicago
2023,7,81W,1051,Chicago
2023,7,82,8204,Chicago
2023,7,84,1728,Chicago
2023,7,85,5784,Chicago
2023,7,85A,365,Chicago
2023,7,86,1192,Chicago
2023,7,87,5001,Chicago
2023,7,88,647,Chicago
2023,7,8A,1618,Chicago
2023,7,9,11562,Chicago
2023,7,90,2761,Chicago
2023,7,91,3152,Chicago
2023,7,92,3517,Chicago
2023,7,93,2453,Chicago
2023,7,94,5742,Chicago
2023,7,95,2817,Chicago
2023,7,96,559,Chicago
2023,7,97,1762,Chicago
2023,7,J14,4075,Chicago
2023,7,X4,2104,Chicago
2023,7,X49,3364,Chicago
2023,7,X9,4725,Chicago
2023,8,1,1043,Chicago
2023,8,10,472,Chicago
2023,8,100,393,Chicago
2023,8,1001,65,Chicago
2023,8,103,1051,Chicago
2023,8,106,586,Chicago
2023,8,108,613,Chicago
2023,8,11,1015,Chicago
2023,8,111,1657,Chicago
2023,8,111A,211,Chicago
2023,8,112,845,Chicago
2023,8,115,1517,Chicago
2023,8,119,2103,Chicago
2023,8,12,6789,Chicago
2023,8,120,271,Chicago
2023,8,121,368,Chicago
2023,8,124,1442,Chicago
2023,8,125,545,Chicago
2023,8,126,3112,Chicago
2023,8,128,220,Chicago
2023,8,130,664,Chicago
2023,8,134,1334,Chicago
2023,8,135,1454,Chicago
2023,8,136,968,Chicago
2023,8,143,682,Chicago
2023,8,146,9255,Chicago
2023,8,147,7626,Chicago
2023,8,148,1325,Chicago
2023,8,15,3547,Chicago
2023,8,151,10923,Chicago
2023,8,152,5830,Chicago
2023,8,155,4506,Chicago
2023,8,156,3167,Chicago
2023,8,157,4556,Chicago
2023,8,165,165,Chicago
2023,8,169,71,Chicago
2023,8,171,346,Chicago
2023,8,172,762,Chicago
2023,8,18,2529,Chicago
2023,8,19,71,Chicago
2023,8,192,361,Chicago
2023,8,2,1626,Chicago
2023,8,20,9056,Chicago
2023,8,201,961,Chicago
2023,8,206,271,Chicago
2023,8,21,5378,Chicago
2023,8,22,9922,Chicago
2023,8,24,1470,Chicago
2023,8,26,2249,Chicago
2023,8,28,2747,Chicago
2023,8,29,6344,Chicago
2023,8,3,10356,Chicago
2023,8,30,1602,Chicago
2023,8,31,483,Chicago
2023,8,34,2226,Chicago
2023,8,35,2864,Chicago
2023,8,36,9229,Chicago
2023,8,37,965,Chicago
2023,8,39,1157,Chicago
2023,8,4,9925,Chicago
2023,8,43,743,Chicago
2023,8,44,1909,Chicago
2023,8,47,6213,Chicago
2023,8,48,567,Chicago
2023,8,49,10764,Chicago
2023,8,49B,3722,Chicago
2023,8,5,198,Chicago
2023,8,50,6179,Chicago
2023,8,51,957,Chicago
2023,8,52,5436,Chicago
2023,8,52A,2376,Chicago
2023,8,53,12017,Chicago
2023,8,53A,4410,Chicago
2023,8,54,6371,Chicago
2023,8,54A,560,Chicago
2023,8,54B,2046,Chicago
2023,8,55,5173,Chicago
2023,8,55A,147,Chicago
2023,8,55N,308,Chicago
2023,8,56,4628,Chicago
2023,8,57,1405,Chicago
2023,8,59,2032,Chicago
2023,8,6,4806,Chicago
2023,8,60,7094,Chicago
2023,8,62,6055,Chicago
2023,8,62H,783,Chicago
2023,8,63,8190,Chicago
2023,8,63W,930,Chicago
2023,8,643,1498,Chicago
2023,8,65,5214,Chicago
2023,8,66,14999,Chicago
2023,8,67,4967,Chicago
2023,8,68,687,Chicago
2023,8,7,4111,Chicago
2023,8,70,5323,Chicago
2023,8,71,4726,Chicago
2023,8,72,9319,Chicago
2023,8,73,3138,Chicago
2023,8,74,7413,Chicago
2023,8,75,3759,Chicago
2023,8,76,6824,Chicago
2023,8,77,11299,Chicago
2023,8,78,4430,Chicago
2023,8,79,12017,Chicago
2023,8,8,12163,Chicago
2023,8,80,6460,Chicago
2023,8,81,7376,Chicago
2023,8,81W,1182,Chicago
2023,8,82,9204,Chicago
2023,8,84,2015,Chicago
2023,8,85,6515,Chicago
2023,8,85A,376,Chicago
2023,8,86,1472,Chicago
2023,8,87,5392,Chicago
2023,8,88,770,Chicago
2023,8,8A,1780,Chicago
2023,8,9,12482,Chicago
2023,8,90,2984,Chicago
2023,8,91,3501,Chicago
2023,8,92,3754,Chicago
2023,8,93,2776,Chicago
2023,8,94,6712,Chicago
2023,8,95,3167,Chicago
2023,8,96,580,Chicago
2023,8,97,1899,Chicago
2023,8,J14,4710,Chicago
2023,8,X4,2345,Chicago
2023,8,X49,3969,Chicago
2023,8,X9,5250,Chicago
2023,9,1,1129,Chicago
2023,9,10,293,Chicago
2023,9,100,453,Chicago
2023,9,1001,56,Chicago
2023,9,103,1230,Chicago
2023,9,106,747,Chicago
2023,9,108,733,Chicago
2023,9,11,1086,Chicago
2023,9,111,1811,Chicago
2023,9,111A,203,Chicago
2023,9,112,975,Chicago
2023,9,115,1567,Chicago
2023,9,119,2192,Chicago
2023,9,12,7554,Chicago
2023,9,120,260,Chicago
2023,9,121,340,Chicago
2023,9,124,1023,Chicago
2023,9,125,570,Chicago
2023,9,126,3447,Chicago
2023,9,128,229,Chicago
2023,9,130,646,Chicago
2023,9,134,1391,Chicago
2023,9,135,1497,Chicago
2023,9,136,997,Chicago
2023,9,143,765,Chicago
2023,9,146,9143,Chicago
2023,9,147,7454,Chicago
2023,9,148,1378,Chicago
2023,9,15,4037,Chicago
2023,9,151,10351,Chicago
2023,9,152,6408,Chicago
2023,9,155,4846,Chicago
2023,9,156,3043,Chicago
2023,9,157,5771,Chicago
2023,9,165,231,Chicago
2023,9,169,80,Chicago
2023,9,171,503,Chicago
2023,9,172,862,Chicago
2023,9,18,2872,Chicago
2023,9,19,62,Chicago
2023,9,192,364,Chicago
2023,9,2,1598,Chicago
2023,9,20,9608,Chicago
2023,9,201,1363,Chicago
2023,9,206,409,Chicago
2023,9,21,5719,Chicago
2023,9,22,10191,Chicago
2023,9,24,1701,Chicago
2023,9,26,2473,Chicago
2023,9,28,2927,Chicago
2023,9,29,6322,Chicago
2023,9,3,11075,Chicago
2023,9,30,1847,Chicago
2023,9,31,725,Chicago
2023,9,34,2536,Chicago
2023,9,35,3129,Chicago
2023,9,36,8986,Chicago
2023,9,37,1027,Chicago
2023,9,39,1197,Chicago
2023,9,4,10515,Chicago
2023,9,43,727,Chicago
2023,9,44,2022,Chicago
2023,9,47,6685,Chicago
2023,9,48,779,Chicago
2023,9,49,11735,Chicago
2023,9,49B,3819,Chicago
2023,9,5,209,Chicago
2023,9,50,6825,Chicago
2023,9,51,1001,Chicago
2023,9,52,5638,Chicago
2023,9,52A,2444,Chicago
2023,9,53,12615,Chicago
2023,9,53A,4795,Chicago
2023,9,54,6417,Chicago
2023,9,54A,603,Chicago
2023,9,54B,1981,Chicago
2023,9,55,5746,Chicago
2023,9,55A,187,Chicago
2023,9,55N,368,Chicago
2023,9,56,4765,Chicago
2023,9,57,1541,Chicago
2023,9,59,2342,Chicago
2023,9,6,4915,Chicago
2023,9,60,7758,Chicago
2023,9,62,6284,Chicago
2023,9,62H,852,Chicago
2023,9,63,8967,Chicago
2023,9,63W,1044,Chicago
2023,9,643,1147,Chicago
2023,9,65,5336,Chicago
2023,9,66,14991,Chicago
2023,9,67,5361,Chicago
2023,9,68,802,Chicago
2023,9,7,5604,Chicago
2023,9,70,5612,Chicago
2023,9,71,4964,Chicago
2023,9,72,9429,Chicago
2023,9,73,3302,Chicago
2023,9,74,7953,Chicago
2023,9,75,4089,Chicago
2023,9,76,6990,Chicago
2023,9,77,11689,Chicago
2023,9,78,4684,Chicago
2023,9,79,12472,Chicago
2023,9,8,13550,Chicago
2023,9,80,6875,Chicago
2023,9,81,7524,Chicago
2023,9,81W,1188,Chicago
2023,9,82,10354,Chicago
2023,9,84,2295,Chicago
2023,9,85,6985,Chicago
2023,9,85A,415,Chicago
2023,9,86,2087,Chicago
2023,9,87,5675,Chicago
2023,9,88,790,Chicago
2023,9,8A,1878,Chicago
2023,9,9,13471,Chicago
2023,9,90,3072,Chicago
2023,9,91,3693,Chicago
2023,9,92,4029,Chicago
